writer,same_text,isEng,train,file_name,male,x,y,x2,y2,n_cc
220,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_4.jpg,1,990,1485,1485,1980,61
54,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0054_2.jpg,0,493,1479,986,1972,61
92,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0092_4.jpg,0,988,1976,1482,2470,61
98,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_1.jpg,0,986,493,1479,986,61
93,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0093_2.jpg,1,1482,988,1976,1482,61
139,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0139_4.jpg,0,493,1972,986,2465,61
153,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_1.jpg,0,986,493,1479,986,61
230,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_2.jpg,0,494,1482,988,1976,61
13,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0013_3.jpg,0,494,494,988,988,61
113,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0113_2.jpg,0,1482,1976,1976,2470,61
37,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0037_1.jpg,1,990,495,1485,990,61
195,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0195_2.jpg,1,495,1980,990,2475,61
41,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0041_3.jpg,0,988,988,1482,1482,61
156,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0156_1.jpg,1,1482,494,1976,988,60
71,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_2.jpg,0,1482,1976,1976,2470,60
40,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0040_3.jpg,1,1479,493,1972,986,60
92,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0092_2.jpg,0,1972,986,2465,1479,60
141,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0141_2.jpg,0,1479,986,1972,1479,60
87,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0087_2.jpg,0,988,988,1482,1482,60
173,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0173_1.jpg,0,1482,494,1976,988,60
104,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0104_4.jpg,0,1485,1980,1980,2475,60
232,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0232_4.jpg,1,988,2470,1482,2964,60
125,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0125_4.jpg,0,1473,1473,1964,1964,60
279,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0279_4.jpg,0,1482,1482,1976,1976,60
159,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_4.jpg,1,1482,1976,1976,2470,60
165,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0165_2.jpg,1,0,1482,494,1976,60
139,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0139_2.jpg,0,994,1491,1491,1988,60
238,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0238_4.jpg,0,1479,1972,1972,2465,60
152,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0152_4.jpg,1,1488,2480,1984,2976,60
141,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0141_1.jpg,0,988,988,1482,1482,60
208,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0208_2.jpg,0,1482,1482,1976,1976,60
159,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_2.jpg,1,0,2465,493,2958,60
195,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0195_4.jpg,1,1482,1976,1976,2470,60
109,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0109_1.jpg,0,988,988,1482,1482,60
16,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_2.jpg,0,1479,1479,1972,1972,60
229,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0229_3.jpg,1,1976,494,2470,988,60
185,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0185_4.jpg,1,1976,1482,2470,1976,60
129,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0129_2.jpg,1,1479,2465,1972,2958,60
229,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0229_1.jpg,1,1488,992,1984,1488,60
152,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0152_1.jpg,1,990,495,1485,990,60
147,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0147_2.jpg,0,1479,986,1972,1479,60
159,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_2.jpg,1,1479,1972,1972,2465,60
208,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0208_2.jpg,0,1976,988,2470,1482,60
158,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0158_1.jpg,1,494,494,988,988,60
259,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_4.jpg,0,1479,1972,1972,2465,59
16,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_4.jpg,0,496,1984,992,2480,59
152,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0152_2.jpg,1,988,988,1482,1482,59
57,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0057_1.jpg,1,494,494,988,988,59
89,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0089_3.jpg,0,495,990,990,1485,59
139,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0139_1.jpg,0,1482,494,1976,988,59
201,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0201_2.jpg,1,1482,1976,1976,2470,59
2,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0002_1.jpg,0,494,494,988,988,59
228,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_4.jpg,0,493,1479,986,1972,59
71,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_1.jpg,0,495,990,990,1485,59
272,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0272_4.jpg,0,988,1482,1482,1976,59
104,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0104_1.jpg,0,986,986,1479,1479,59
185,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0185_4.jpg,1,988,1482,1482,1976,59
41,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0041_1.jpg,0,992,992,1488,1488,59
45,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0045_2.jpg,0,1482,1482,1976,1976,59
89,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0089_2.jpg,0,988,1482,1482,1976,59
129,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0129_4.jpg,1,990,1485,1485,1980,59
211,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_1.jpg,0,1479,493,1972,986,59
255,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_1.jpg,0,0,493,493,986,59
238,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0238_3.jpg,0,494,494,988,988,59
211,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_2.jpg,0,986,1479,1479,1972,59
90,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_2.jpg,1,491,1473,982,1964,59
195,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0195_4.jpg,1,988,1976,1482,2470,59
245,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0245_1.jpg,1,494,988,988,1482,59
90,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_2.jpg,1,982,1473,1473,1964,59
61,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0061_2.jpg,0,1482,1482,1976,1976,59
153,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_2.jpg,0,986,1479,1479,1972,59
32,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0032_2.jpg,1,495,990,990,1485,59
279,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0279_4.jpg,0,988,1976,1482,2470,59
260,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0260_4.jpg,1,988,1482,1482,1976,59
92,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0092_2.jpg,0,986,1479,1479,1972,59
109,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0109_2.jpg,0,1488,1984,1984,2480,59
220,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_4.jpg,1,495,1980,990,2475,59
147,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0147_2.jpg,0,493,1479,986,1972,59
153,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_4.jpg,0,988,1976,1482,2470,59
2,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0002_2.jpg,0,494,1482,988,1976,59
229,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0229_2.jpg,1,988,1482,1482,1976,59
231,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0231_2.jpg,0,1482,1976,1976,2470,59
71,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_4.jpg,0,1482,2470,1976,2964,59
171,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0171_1.jpg,1,493,493,986,986,59
165,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0165_4.jpg,1,1482,1976,1976,2470,59
259,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0259_4.jpg,0,1479,1479,1972,1972,58
232,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0232_2.jpg,1,1482,1482,1976,1976,58
197,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_4.jpg,1,1479,1972,1972,2465,58
232,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0232_4.jpg,1,494,1482,988,1976,58
71,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_1.jpg,0,495,1485,990,1980,58
12,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0012_4.jpg,1,1976,1482,2470,1976,58
71,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_2.jpg,0,988,1976,1482,2470,58
197,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_4.jpg,1,493,1479,986,1972,58
195,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0195_4.jpg,1,988,1482,1482,1976,58
231,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0231_2.jpg,0,1482,1482,1976,1976,58
173,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0173_3.jpg,0,988,988,1482,1482,58
208,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0208_2.jpg,0,1482,988,1976,1482,58
147,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0147_3.jpg,0,986,493,1479,986,58
153,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_4.jpg,0,494,1976,988,2470,58
158,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0158_1.jpg,1,1482,494,1976,988,58
109,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0109_2.jpg,0,992,992,1488,1488,58
142,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0142_2.jpg,0,1482,1482,1976,1976,58
280,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0280_3.jpg,1,1482,988,1976,1482,58
238,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0238_3.jpg,0,988,988,1482,1482,58
255,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_2.jpg,0,986,1479,1479,1972,58
201,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0201_1.jpg,1,986,493,1479,986,58
203,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0203_4.jpg,0,1976,1976,2470,2470,58
109,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0109_2.jpg,0,992,1488,1488,1984,58
109,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0109_4.jpg,0,986,1479,1479,1972,58
245,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0245_1.jpg,1,1482,988,1976,1482,58
153,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_2.jpg,0,493,1479,986,1972,58
105,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0105_2.jpg,1,1980,990,2475,1485,58
16,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0016_2.jpg,0,986,986,1479,1479,58
69,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0069_2.jpg,0,0,1479,493,1972,58
205,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0205_2.jpg,0,1482,1482,1976,1976,58
279,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0279_2.jpg,0,494,1976,988,2470,58
204,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0204_1.jpg,0,1972,986,2465,1479,58
170,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0170_4.jpg,1,496,1984,992,2480,58
105,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0105_4.jpg,1,1976,1976,2470,2470,58
113,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0113_2.jpg,0,1482,1482,1976,1976,57
104,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0104_2.jpg,0,990,1485,1485,1980,57
153,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0153_2.jpg,0,493,986,986,1479,57
197,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0197_2.jpg,1,1482,1976,1976,2470,57
230,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_2.jpg,0,988,1482,1482,1976,57
105,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0105_2.jpg,1,495,2475,990,2970,57
105,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0105_2.jpg,1,990,990,1485,1485,57
201,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0201_2.jpg,1,0,988,494,1482,57
165,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0165_4.jpg,1,988,1976,1482,2470,57
241,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0241_2.jpg,0,496,1488,992,1984,57
195,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0195_2.jpg,1,1485,1980,1980,2475,57
238,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0238_2.jpg,0,988,1482,1482,1976,57
220,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_4.jpg,1,1980,1485,2475,1980,57
159,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_2.jpg,1,1972,1972,2465,2465,57
142,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0142_2.jpg,0,988,1976,1482,2470,57
170,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0170_4.jpg,1,992,1984,1488,2480,57
49,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0049_2.jpg,1,1479,1479,1972,1972,57
193,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0193_2.jpg,1,1479,1479,1972,1972,57
170,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0170_3.jpg,1,986,986,1479,1479,57
170,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0170_2.jpg,1,992,1488,1488,1984,57
157,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0157_2.jpg,0,493,1479,986,1972,57
89,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0089_3.jpg,0,1485,495,1980,990,57
171,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0171_2.jpg,1,986,1972,1479,2465,57
49,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0049_2.jpg,1,986,1972,1479,2465,57
2,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0002_3.jpg,0,988,494,1482,988,57
194,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0194_2.jpg,1,988,1482,1482,1976,57
100,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0100_2.jpg,0,1976,988,2470,1482,57
40,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0040_4.jpg,1,1479,1479,1972,1972,56
173,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0173_1.jpg,0,1482,988,1976,1482,56
93,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0093_2.jpg,1,1976,1482,2470,1976,56
87,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0087_1.jpg,0,986,493,1479,986,56
159,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_4.jpg,1,494,2470,988,2964,56
230,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0230_4.jpg,0,1479,1479,1972,1972,56
211,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_1.jpg,0,986,493,1479,986,56
211,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_2.jpg,0,986,986,1479,1479,56
159,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_2.jpg,1,1479,1479,1972,1972,56
159,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0159_3.jpg,1,496,1488,992,1984,56
211,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0211_1.jpg,0,493,493,986,986,56
220,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0220_2.jpg,1,494,1976,988,2470,56
245,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0245_1.jpg,1,988,494,1482,988,56
241,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0241_4.jpg,0,988,1976,1482,2470,56
185,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0185_4.jpg,1,1976,1976,2470,2470,56
279,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0279_2.jpg,0,494,1482,988,1976,56
185,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0185_4.jpg,1,1482,1482,1976,1976,56
279,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0279_1.jpg,0,494,494,988,988,56
2,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0002_2.jpg,0,1976,988,2470,1482,56
104,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0104_1.jpg,0,1479,986,1972,1479,56
228,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0228_1.jpg,0,1485,495,1980,990,56
165,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0165_4.jpg,1,988,1482,1482,1976,56
170,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0170_2.jpg,1,1488,1488,1984,1984,56
165,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0165_2.jpg,1,494,1976,988,2470,56
98,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0098_4.jpg,0,1479,1479,1972,1972,56
71,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0071_1.jpg,0,1485,990,1980,1485,56
194,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0194_2.jpg,1,1482,988,1976,1482,56
193,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0193_2.jpg,1,986,986,1479,1479,56
255,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0255_1.jpg,0,493,493,986,986,56
194,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0194_4.jpg,1,1485,1485,1980,1980,56
193,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0193_4.jpg,1,494,1976,988,2470,56
193,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0193_2.jpg,1,493,2465,986,2958,55
2,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0002_3.jpg,0,494,494,988,988,55
